detectionNum,distance,speedMax,distanceToEnd,distanceToStart,duration,speedAvg,date,timeEnd,MAC,timeStart,endLat,endLon,startLon,startLat,label,avg_RSSI,max_RSSI
1,0,0,227.323,227.323,0,0,3/6/18,11:12:58,fa:8a:e0:56:a6:ab,11:12:58,47.7521,-122.28,47.7521,-122.28,0,-67,-67
1,0,0,226.664,226.664,0,0,3/6/18,11:13:07,f6:b0:b8:0d:e5:21,11:13:07,47.7521,-122.28,47.7521,-122.28,0,-67,-67
1,0,0,226.664,226.664,0,0,3/6/18,11:13:08,da:28:d3:91:7c:ea,11:13:08,47.7521,-122.28,47.7521,-122.28,0,-49,-49
1,0,0,226.664,226.664,0,0,3/6/18,11:13:14,66:fe:bd:d7:51:61,11:13:14,47.7521,-122.28,47.7521,-122.28,0,-71,-71
2,0,0,226.664,226.664,0,0,3/6/18,11:13:14,80:6c:1b:f7:b9:36,11:13:14,47.7521,-122.28,47.7521,-122.28,0,-80,-79
1,0,0,726.867,726.867,0,0,3/6/18,11:13:54,96:54:ba:73:06:9f,11:13:54,47.7488,-122.285,47.7488,-122.285,0,-59,-59
1,0,0,794.828,794.828,0,0,3/6/18,11:13:58,5a:be:d1:95:fc:25,11:13:58,47.7482,-122.285,47.7482,-122.285,0,-67,-67
3,0,0,794.828,794.828,0,0,3/6/18,11:13:58,d4:63:c6:6c:f7:9a,11:13:58,47.7482,-122.285,47.7482,-122.285,0,-73.6667,-73
2,0,0,836.857,836.857,0,0,3/6/18,11:14:02,1a:a1:52:ab:26:1f,11:14:02,47.7478,-122.285,47.7478,-122.285,0,-63,-63
1,0,0,836.857,836.857,0,0,3/6/18,11:14:02,3e:08:12:1c:df:21,11:14:02,47.7478,-122.285,47.7478,-122.285,0,-69,-69
2,0,0,954.568,954.568,0,0,3/6/18,11:14:10,ee:36:de:a9:10:c2,11:14:10,47.7468,-122.286,47.7468,-122.286,0,-65,-65
5,320.185,16.1677,1229.01,998.915,20,16.0092,3/6/18,11:14:33,00:1F:FF:51:77:24,11:14:13,47.7435,-122.287,47.7463,-122.286,0,0,0
2,0,0,1028.92,1028.92,0,0,3/6/18,11:14:14,0e:59:da:a0:99:df,11:14:14,47.7461,-122.286,47.7461,-122.286,0,-57,-55
1,0,0,1072.89,1072.89,0,0,3/6/18,11:14:18,ca:53:49:69:c0:db,11:14:18,47.7456,-122.286,47.7456,-122.286,0,-61,-61
2,0,0,1115.65,1115.65,0,0,3/6/18,11:14:21,46:b3:43:64:79:b5,11:14:21,47.7452,-122.287,47.7452,-122.287,0,-67,-67
1,0,0,1139.56,1139.56,0,0,3/6/18,11:14:39,ba:4f:88:17:b8:b0,11:14:39,47.7427,-122.287,47.7427,-122.287,0,-65,-65
1,0,0,995.581,995.581,0,0,3/6/18,11:14:49,f2:5e:03:2b:cf:ce,11:14:49,47.7416,-122.288,47.7416,-122.288,0,-59,-59
2,0,0,951.768,951.768,0,0,3/6/18,11:14:52,9a:6b:0e:db:82:35,11:14:52,47.7412,-122.288,47.7412,-122.288,0,-61,-61
1,0,0,772.135,772.135,0,0,3/6/18,11:15:05,8a:b2:04:b8:98:9a,11:15:05,47.7398,-122.29,47.7398,-122.29,0,-61,-61
1,0,0,616.984,616.984,0,0,3/6/18,11:15:15,92:7b:ab:c0:1f:ba,11:15:15,47.7385,-122.291,47.7385,-122.291,0,-73,-73
2,0,0,511.23,511.23,0,0,3/6/18,11:15:22,26:6a:03:26:64:f9,11:15:22,47.7377,-122.291,47.7377,-122.291,0,-53,-53
1,0,0,423.99,423.99,0,0,3/6/18,11:15:28,c6:64:11:df:5d:d0,11:15:28,47.7369,-122.292,47.7369,-122.292,0,-67,-67
1,0,0,360.175,360.175,0,0,3/6/18,11:15:33,8e:67:40:ef:b7:7b,11:15:33,47.7364,-122.292,47.7364,-122.292,0,-61,-61
1,0,0,311.481,311.481,0,0,3/6/18,11:15:37,aa:6d:62:a0:fb:7b,11:15:37,47.736,-122.293,47.736,-122.293,0,-61,-61
1,0,0,126.422,126.422,0,0,3/6/18,11:16:03,e0:60:66:06:0e:91,11:16:03,47.7343,-122.292,47.7343,-122.292,0,-75,-75
1,0,0,103.958,103.958,0,0,3/6/18,11:16:06,e2:9e:65:32:94:7b,11:16:06,47.7341,-122.292,47.7341,-122.292,0,-79,-79
2,0,0,27.712,27.712,0,0,3/6/18,11:16:27,ee:28:18:61:58:18,11:16:27,47.7334,-122.292,47.7334,-122.292,0,-57,-57
1,0,0,28.0841,28.0841,0,0,3/6/18,11:16:30,ce:09:70:e8:dd:46,11:16:30,47.7334,-122.292,47.7334,-122.292,0,-83,-83
2,0,0,560.999,560.999,0,0,3/6/18,11:17:51,5a:35:f9:15:a6:61,11:17:51,47.7281,-122.292,47.7281,-122.292,0,-47,-47
1,0,0,559.591,559.591,0,0,3/6/18,11:18:10,aa:6a:c1:a1:86:e0,11:18:10,47.7281,-122.292,47.7281,-122.292,0,-59,-59
1,0,0,559.591,559.591,0,0,3/6/18,11:18:21,4e:a1:c0:85:26:61,11:18:21,47.7281,-122.292,47.7281,-122.292,0,-57,-57
1,0,0,559.591,559.591,0,0,3/6/18,11:18:31,ae:54:93:56:34:33,11:18:31,47.7281,-122.292,47.7281,-122.292,0,-57,-57
1,0,0,559.591,559.591,0,0,3/6/18,11:18:33,62:20:94:56:cc:2a,11:18:33,47.7281,-122.292,47.7281,-122.292,0,-61,-61
1,0,0,476.085,476.085,0,0,3/6/18,11:18:53,a2:45:27:9c:db:64,11:18:53,47.727,-122.292,47.727,-122.292,0,-65,-65
1,0,0,276.132,276.132,0,0,3/6/18,11:19:06,02:80:f5:1e:ca:f5,11:19:06,47.7252,-122.292,47.7252,-122.292,0,-51,-51
1,0,0,249.096,249.096,0,0,3/6/18,11:19:08,b2:5f:1a:46:49:97,11:19:08,47.7249,-122.293,47.7249,-122.293,0,-65,-65
3,28.7086,14.3543,138.549,167.156,2,14.3543,3/6/18,11:19:17,ac:b5:7d:c2:1e:68,11:19:15,47.7239,-122.293,47.7241,-122.293,0,-77.6667,-69
1,0,0,69.379,69.379,0,0,3/6/18,11:19:21,0c:72:d9:1e:1d:b4,11:19:21,47.7233,-122.293,47.7233,-122.293,0,-81,-81
1,0,0,69.379,69.379,0,0,3/6/18,11:19:22,a8:96:75:0b:3c:12,11:19:22,47.7233,-122.293,47.7233,-122.293,0,-71,-71
1,0,0,17.8694,17.8694,0,0,3/6/18,11:19:35,aa:d8:b1:24:34:3b,11:19:35,47.7226,-122.294,47.7226,-122.294,0,-59,-59
2,0,0,17.877,17.877,0,0,3/6/18,11:19:40,36:e6:f8:eb:fa:96,11:19:40,47.7226,-122.294,47.7226,-122.294,0,-43,-43
2,0,0,17.877,17.877,0,0,3/6/18,11:19:51,ce:7e:c5:73:d8:d8,11:19:51,47.7226,-122.294,47.7226,-122.294,0,-49,-41
1,0,0,17.877,17.877,0,0,3/6/18,11:19:55,2a:90:7f:ed:c4:89,11:19:55,47.7226,-122.294,47.7226,-122.294,0,-43,-43
1,0,0,17.877,17.877,0,0,3/6/18,11:20:05,4e:ec:2b:0c:65:46,11:20:05,47.7226,-122.294,47.7226,-122.294,0,-41,-41
2,0,0,17.877,17.877,0,0,3/6/18,11:20:08,a6:66:84:ee:44:96,11:20:08,47.7226,-122.294,47.7226,-122.294,0,-63,-61
1,0,0,17.0931,17.0931,0,0,3/6/18,11:20:13,a8:96:75:55:d0:b7,11:20:13,47.7226,-122.293,47.7226,-122.293,0,-79,-79
1,0,0,66.152,66.152,0,0,3/6/18,11:20:20,1e:bf:62:42:bc:39,11:20:20,47.7221,-122.294,47.7221,-122.294,0,-43,-43
2,0,0,155.76,155.76,0,0,3/6/18,11:20:28,66:b8:ef:98:15:1a,11:20:28,47.7214,-122.294,47.7214,-122.294,0,-63,-59
1,0,0,183.044,183.044,0,0,3/6/18,11:20:38,9c:a3:a9:0d:32:e0,11:20:38,47.7205,-122.295,47.7205,-122.295,0,-83,-83
1,0,0,168.259,168.259,0,0,3/6/18,11:20:40,62:ef:d2:fd:4f:21,11:20:40,47.7204,-122.295,47.7204,-122.295,0,-47,-47
5,0,0,160.006,160.006,0,0,3/6/18,11:20:42,d2:be:f9:c8:85:e6,11:20:42,47.7203,-122.295,47.7203,-122.295,0,-72.6,-67
2,0,0,151.261,151.261,0,0,3/6/18,11:20:43,6a:d3:e2:4e:26:17,11:20:43,47.7202,-122.295,47.7202,-122.295,0,-61,-61
1,0,0,13.7651,13.7651,0,0,3/6/18,11:20:59,8e:f4:c6:f2:61:38,11:20:59,47.7191,-122.295,47.7191,-122.295,0,-51,-51
1,0,0,10.9237,10.9237,0,0,3/6/18,11:21:14,30:10:b3:83:d7:24,11:21:14,47.7191,-122.295,47.7191,-122.295,0,-83,-83
1,0,0,9.93786,9.93786,0,0,3/6/18,11:21:27,da:a1:19:4b:4d:26,11:21:27,47.719,-122.296,47.719,-122.296,0,-67,-67
1,0,0,9.39585,9.39585,0,0,3/6/18,11:21:30,be:8d:14:d1:11:3b,11:21:30,47.719,-122.296,47.719,-122.296,0,-91,-91
1,0,0,10.7752,10.7752,0,0,3/6/18,11:21:37,ce:5e:28:0b:61:f9,11:21:37,47.719,-122.296,47.719,-122.296,0,-41,-41
1,0,0,10.7752,10.7752,0,0,3/6/18,11:21:38,30:10:b3:83:d7:23,11:21:38,47.719,-122.296,47.719,-122.296,0,-83,-83
1,0,0,18.2849,18.2849,0,0,3/6/18,11:21:47,2c:44:fd:c6:bf:9a,11:21:47,47.7189,-122.296,47.7189,-122.296,0,-75,-75
1,0,0,37.0376,37.0376,0,0,3/6/18,11:21:50,9c:a3:a9:30:94:4b,11:21:50,47.7187,-122.296,47.7187,-122.296,0,-79,-79
1,0,0,129.469,129.469,0,0,3/6/18,11:22:01,e6:f7:8a:b5:33:16,11:22:01,47.7179,-122.296,47.7179,-122.296,0,-43,-43
1,0,0,189.018,189.018,0,0,3/6/18,11:22:06,76:09:ff:b2:b0:93,11:22:06,47.7174,-122.297,47.7174,-122.297,0,-49,-49
1,0,0,202.495,202.495,0,0,3/6/18,11:22:07,d0:04:01:08:39:a1,11:22:07,47.7173,-122.297,47.7173,-122.297,0,-89,-89
2,0,0,256.878,256.878,0,0,3/6/18,11:22:10,ea:8d:39:40:57:9b,11:22:10,47.7169,-122.297,47.7169,-122.297,0,-49,-47
1,0,0,298.195,298.195,0,0,3/6/18,11:22:14,20:f5:43:f8:74:fc,11:22:14,47.7165,-122.297,47.7165,-122.297,0,-75,-75
1,0,0,379.394,379.394,0,0,3/6/18,11:22:20,fe:e2:16:5a:a7:e3,11:22:20,47.7158,-122.298,47.7158,-122.298,0,-83,-83
1,0,0,379.394,379.394,0,0,3/6/18,11:22:20,e2:cc:47:65:fe:f2,11:22:20,47.7158,-122.298,47.7158,-122.298,0,-47,-47
1,0,0,417.291,417.291,0,0,3/6/18,11:22:23,92:84:77:b0:5a:a7,11:22:23,47.7155,-122.298,47.7155,-122.298,0,-57,-57
1,0,0,527.838,527.838,0,0,3/6/18,11:22:34,2a:ec:4b:93:ab:be,11:22:34,47.7146,-122.298,47.7146,-122.298,0,-55,-55
1,0,0,592.654,592.654,0,0,3/6/18,11:22:41,c2:15:7e:54:0d:f9,11:22:41,47.7135,-122.299,47.7135,-122.299,0,-61,-61
1,0,0,576.511,576.511,0,0,3/6/18,11:22:42,12:17:b7:ed:86:45,11:22:42,47.7134,-122.299,47.7134,-122.299,0,-69,-69
1,0,0,431.564,431.564,0,0,3/6/18,11:22:52,d0:04:01:6e:fa:73,11:22:52,47.7122,-122.3,47.7122,-122.3,0,-75,-75
2,0,0,431.564,431.564,0,0,3/6/18,11:22:52,66:94:38:74:69:56,11:22:52,47.7122,-122.3,47.7122,-122.3,0,-61,-59
1,0,0,388.68,388.68,0,0,3/6/18,11:22:56,8a:af:05:3d:36:eb,11:22:56,47.7118,-122.3,47.7118,-122.3,0,-49,-49
1,0,0,388.68,388.68,0,0,3/6/18,11:22:56,ba:d2:70:e7:6f:d4,11:22:56,47.7118,-122.3,47.7118,-122.3,0,-75,-75
1,0,0,359.519,359.519,0,0,3/6/18,11:22:58,a2:1c:7a:6b:ba:22,11:22:58,47.7116,-122.3,47.7116,-122.3,0,-59,-59
1,0,0,331.634,331.634,0,0,3/6/18,11:23:00,42:18:18:a7:8d:8b,11:23:00,47.7113,-122.3,47.7113,-122.3,0,-47,-47
1,0,0,259.411,259.411,0,0,3/6/18,11:23:10,ba:ce:c6:5a:dc:18,11:23:10,47.7107,-122.3,47.7107,-122.3,0,-57,-57
1,0,0,113.084,113.084,0,0,3/6/18,11:23:22,d0:04:01:44:4f:ec,11:23:22,47.7095,-122.301,47.7095,-122.301,0,-77,-77
1,0,0,25.786,25.786,0,0,3/6/18,11:23:32,34:69:87:50:55:b8,11:23:32,47.7087,-122.301,47.7087,-122.301,0,-73,-73
1,0,0,25.786,25.786,0,0,3/6/18,11:23:32,8a:fc:6f:c4:02:e1,11:23:32,47.7087,-122.301,47.7087,-122.301,0,-63,-63
2,0,0,18.2384,18.2384,0,0,3/6/18,11:23:34,da:a1:19:8d:2a:bc,11:23:34,47.7087,-122.301,47.7087,-122.301,0,-62,-61
3,0.639741,0.0639741,15.6347,14.9962,20,0.031987,3/6/18,11:23:58,00:24:36:BB:69:E8,11:23:38,47.7087,-122.301,47.7086,-122.301,0,0,0
3,0.639741,0.0639741,15.6347,14.9962,20,0.031987,3/6/18,11:23:58,00:9E:C8:92:7A:BF,11:23:38,47.7087,-122.301,47.7086,-122.301,0,0,0
2,0,0,15.6347,15.6347,0,0,3/6/18,11:23:43,ce:13:58:8a:63:19,11:23:43,47.7087,-122.301,47.7087,-122.301,0,-63,-57
1,0,0,15.6347,15.6347,0,0,3/6/18,11:23:48,8e:dd:c4:cb:42:aa,11:23:48,47.7087,-122.301,47.7087,-122.301,0,-63,-63
1,0,0,15.6347,15.6347,0,0,3/6/18,11:23:52,d0:04:01:9a:b8:fc,11:23:52,47.7087,-122.301,47.7087,-122.301,0,-85,-85
1,0,0,15.6347,15.6347,0,0,3/6/18,11:23:55,d2:b0:c1:fb:43:ff,11:23:55,47.7087,-122.301,47.7087,-122.301,0,-49,-49
1,0,0,15.6347,15.6347,0,0,3/6/18,11:23:57,4a:59:14:1e:a7:e5,11:23:57,47.7087,-122.301,47.7087,-122.301,0,-67,-67
2,0,0,15.6347,15.6347,0,0,3/6/18,11:24:03,86:30:ee:63:8f:1a,11:24:03,47.7087,-122.301,47.7087,-122.301,0,-45,-45
1,0,0,15.6347,15.6347,0,0,3/6/18,11:24:12,92:69:32:8a:df:c4,11:24:12,47.7087,-122.301,47.7087,-122.301,0,-69,-69
1,0,0,15.9985,15.9985,0,0,3/6/18,11:24:22,d0:04:01:60:a2:3f,11:24:22,47.7087,-122.301,47.7087,-122.301,0,-85,-85
1,0,0,15.9985,15.9985,0,0,3/6/18,11:24:27,8e:b8:b7:0b:33:e8,11:24:27,47.7087,-122.301,47.7087,-122.301,0,-61,-61
1,0,0,15.9985,15.9985,0,0,3/6/18,11:24:37,1e:81:b3:25:7e:98,11:24:37,47.7087,-122.301,47.7087,-122.301,0,-71,-71
1,0,0,15.9985,15.9985,0,0,3/6/18,11:24:41,02:16:ea:0c:8a:e3,11:24:41,47.7087,-122.301,47.7087,-122.301,0,-63,-63
1,0,0,47.6205,47.6205,0,0,3/6/18,11:24:54,1e:20:df:93:f3:c5,11:24:54,47.7081,-122.301,47.7081,-122.301,0,-75,-75
1,0,0,369.517,369.517,0,0,3/6/18,11:25:31,d0:fc:cc:bb:c9:4f,11:25:31,47.703,-122.301,47.703,-122.301,0,-87,-87
1,0,0,297.373,297.373,0,0,3/6/18,11:25:36,32:aa:44:58:1c:50,11:25:36,47.7024,-122.302,47.7024,-122.302,0,-69,-69
1,0,0,209.882,209.882,0,0,3/6/18,11:25:42,20:c9:d0:b5:5e:cf,11:25:42,47.7016,-122.302,47.7016,-122.302,0,-81,-81
1,0,0,165.053,165.053,0,0,3/6/18,11:25:45,a2:8c:79:49:bb:6d,11:25:45,47.7012,-122.302,47.7012,-122.302,0,-65,-65
2,0,0,29.521,29.521,0,0,3/6/18,11:25:56,46:ba:e7:13:6c:58,11:25:56,47.7002,-122.303,47.7002,-122.303,0,-55,-55
1,0,0,13.7878,13.7878,0,0,3/6/18,11:26:00,de:e1:ae:f3:ac:8e,11:26:00,47.7001,-122.303,47.7001,-122.303,0,-51,-51
1,0,0,14.3353,14.3353,0,0,3/6/18,11:26:10,86:51:be:63:b3:af,11:26:10,47.7001,-122.303,47.7001,-122.303,0,-45,-45
1,0,0,14.6569,14.6569,0,0,3/6/18,11:26:11,72:7b:ce:73:de:cb,11:26:11,47.7002,-122.303,47.7002,-122.303,0,-65,-65
2,0,0,99.9957,99.9957,0,0,3/6/18,11:26:34,8c:f5:a3:ad:6b:18,11:26:34,47.6993,-122.304,47.6993,-122.304,0,-68,-67
4,0,0,214.401,214.401,0,0,3/6/18,11:26:43,de:4c:c9:64:d3:12,11:26:43,47.6984,-122.305,47.6984,-122.305,0,-64.5,-63
2,11.9743,11.9743,191.825,203.324,1,11.9743,3/6/18,11:26:58,92:15:94:6c:e2:cc,11:26:57,47.697,-122.306,47.6971,-122.306,0,-47,-45
1,0,0,191.825,191.825,0,0,3/6/18,11:26:58,d6:40:c7:f6:32:10,11:26:58,47.697,-122.306,47.697,-122.306,0,-75,-75
2,0,0,101.38,101.38,0,0,3/6/18,11:27:12,a6:ee:df:68:7c:f5,11:27:12,47.6962,-122.306,47.6962,-122.306,0,-41,-41
1,0,0,15.461,15.461,0,0,3/6/18,11:27:32,ce:35:61:8c:8d:f4,11:27:32,47.6953,-122.305,47.6953,-122.305,0,-43,-43
1,0,0,15.1799,15.1799,0,0,3/6/18,11:27:52,d2:aa:6f:db:e9:0e,11:27:52,47.6953,-122.305,47.6953,-122.305,0,-55,-55
1,0,0,48.7276,48.7276,0,0,3/6/18,11:27:58,a6:b5:fa:a6:05:c4,11:27:58,47.695,-122.305,47.695,-122.305,0,-65,-65
2,28.2013,14.1006,247.385,248.516,2,14.1006,3/6/18,11:28:14,0e:13:28:41:4e:a0,11:28:12,47.6934,-122.303,47.6937,-122.303,0,-51,-43
1,0,0,234.003,234.003,0,0,3/6/18,11:28:15,26:11:00:e7:ef:da,11:28:15,47.6933,-122.303,47.6933,-122.303,0,-65,-65
1,0,0,19.228,19.228,0,0,3/6/18,11:28:49,be:35:5d:29:58:d8,11:28:49,47.6914,-122.302,47.6914,-122.302,0,-49,-49
1,0,0,133.097,133.097,0,0,3/6/18,11:29:03,1e:ee:4a:d2:8c:68,11:29:03,47.6901,-122.301,47.6901,-122.301,0,-49,-49
1,0,0,166.025,166.025,0,0,3/6/18,11:29:07,5e:30:98:20:36:ca,11:29:07,47.6899,-122.301,47.6899,-122.301,0,-59,-59
1,0,0,284.883,284.883,0,0,3/6/18,11:29:17,96:0c:ba:bf:1d:7a,11:29:17,47.6887,-122.302,47.6887,-122.302,0,-69,-69
2,0,0,284.883,284.883,0,0,3/6/18,11:29:17,e2:f8:3e:f6:18:a3,11:29:17,47.6887,-122.302,47.6887,-122.302,0,-48,-47
1,0,0,17.2102,17.2102,0,0,3/6/18,11:29:47,3e:35:2a:f6:56:e6,11:29:47,47.6862,-122.301,47.6862,-122.301,0,-45,-45
1,0,0,18.8315,18.8315,0,0,3/6/18,11:30:01,7e:96:c5:ad:d6:fc,11:30:01,47.6863,-122.301,47.6863,-122.301,0,-49,-49
1,0,0,18.8315,18.8315,0,0,3/6/18,11:30:03,ca:1c:aa:af:ce:93,11:30:03,47.6863,-122.301,47.6863,-122.301,0,-71,-71
1,0,0,64.3206,64.3206,0,0,3/6/18,11:30:17,8a:2e:f4:e7:cf:99,11:30:17,47.6856,-122.301,47.6856,-122.301,0,-71,-71
2,0,0,127.838,127.838,0,0,3/6/18,11:30:21,8e:bc:bd:3b:20:dc,11:30:21,47.685,-122.301,47.685,-122.301,0,-55,-47
1,0,0,127.838,127.838,0,0,3/6/18,11:30:21,36:a5:a2:29:46:fb,11:30:21,47.685,-122.301,47.685,-122.301,0,-69,-69
1,0,0,127.838,127.838,0,0,3/6/18,11:30:22,fa:e2:ea:48:87:3e,11:30:22,47.685,-122.301,47.685,-122.301,0,-43,-43
1,0,0,53.4566,53.4566,0,0,3/6/18,11:30:40,1a:35:54:38:64:fe,11:30:40,47.6833,-122.301,47.6833,-122.301,0,-51,-51
2,1.56126,0.156126,47.8012,47.2036,20,0.0780632,3/6/18,11:31:08,28:f0:76:47:c2:30,11:30:48,47.6832,-122.301,47.6832,-122.301,0,-75,-75
1,0,0,47.2036,47.2036,0,0,3/6/18,11:30:48,5a:0a:2b:76:ca:69,11:30:48,47.6832,-122.301,47.6832,-122.301,0,-71,-71
1,0,0,49.2478,49.2478,0,0,3/6/18,11:30:55,b8:bb:af:2a:b6:92,11:30:55,47.6833,-122.301,47.6833,-122.301,0,-89,-89
2,0,0,8.24635,8.24635,0,0,3/6/18,11:31:27,c2:9a:48:91:f3:03,11:31:27,47.6828,-122.301,47.6828,-122.301,0,-49,-45
1,0,0,8.24635,8.24635,0,0,3/6/18,11:31:32,be:73:20:bc:91:90,11:31:32,47.6828,-122.301,47.6828,-122.301,0,-53,-53
1,0,0,61.6638,61.6638,0,0,3/6/18,11:31:47,b2:3d:03:a9:62:e9,11:31:47,47.6823,-122.301,47.6823,-122.301,0,-49,-49
2,0,0,296.269,296.269,0,0,3/6/18,11:32:06,da:a1:19:6f:7a:16,11:32:06,47.6802,-122.301,47.6802,-122.301,0,-57,-49
1,0,0,55.6989,55.6989,0,0,3/6/18,11:32:41,da:a1:19:f9:51:f0,11:32:41,47.6767,-122.301,47.6767,-122.301,0,-79,-79
1,0,0,12.8946,12.8946,0,0,3/6/18,11:32:51,a2:4a:08:89:b1:b6,11:32:51,47.6763,-122.301,47.6763,-122.301,0,-51,-51
2,0,0,19.0696,19.0696,0,0,3/6/18,11:33:19,12:ce:3a:fc:9c:c2,11:33:19,47.676,-122.301,47.676,-122.301,0,-41,-39
1,0,0,19.0696,19.0696,0,0,3/6/18,11:33:20,b2:e4:29:b8:36:96,11:33:20,47.676,-122.301,47.676,-122.301,0,-67,-67
1,0,0,19.0696,19.0696,0,0,3/6/18,11:33:28,ae:ae:74:be:9d:dd,11:33:28,47.676,-122.301,47.676,-122.301,0,-53,-53
3,0,0,11.0775,11.0775,0,0,3/6/18,11:33:54,32:a3:fd:b4:88:9e,11:33:54,47.6761,-122.301,47.6761,-122.301,0,-49,-49
1,0,0,13.5857,13.5857,0,0,3/6/18,11:33:59,2a:ed:3f:4e:7b:b9,11:33:59,47.6761,-122.301,47.6761,-122.301,0,-55,-55
1,0,0,101.647,101.647,0,0,3/6/18,11:34:19,0a:66:c9:29:ec:a3,11:34:19,47.6753,-122.301,47.6753,-122.301,0,-45,-45
1,0,0,167.053,167.053,0,0,3/6/18,11:34:23,22:98:9b:76:a4:a7,11:34:23,47.6747,-122.301,47.6747,-122.301,0,-75,-75
1,0,0,209.131,209.131,0,0,3/6/18,11:34:32,36:f5:bc:68:c6:34,11:34:32,47.6738,-122.301,47.6738,-122.301,0,-71,-71
2,13.5921,13.5921,87.9062,144.71,5,2.71842,3/6/18,11:34:42,f8:e9:03:c9:f3:3c,11:34:37,47.6727,-122.301,47.6732,-122.301,0,-84,-83
1,0,0,108.9,108.9,0,0,3/6/18,11:34:40,22:d6:96:50:be:6c,11:34:40,47.6729,-122.301,47.6729,-122.301,0,-57,-57
2,0,0,9.07021,9.07021,0,0,3/6/18,11:35:01,18:b4:30:d9:e7:4f,11:35:01,47.6719,-122.301,47.6719,-122.301,0,-61,-61
1,0,0,51.6112,51.6112,0,0,3/6/18,11:35:16,c6:f4:25:08:76:18,11:35:16,47.6714,-122.301,47.6714,-122.301,0,-73,-73
1,0,0,63.3909,63.3909,0,0,3/6/18,11:35:17,be:82:05:35:92:fe,11:35:17,47.6713,-122.301,47.6713,-122.301,0,-69,-69
1,0,0,126.007,126.007,0,0,3/6/18,11:35:22,ea:c2:0d:f4:5c:f5,11:35:22,47.6707,-122.301,47.6707,-122.301,0,-45,-45
1,0,0,196.505,196.505,0,0,3/6/18,11:35:27,1a:31:6e:5b:df:7e,11:35:27,47.6701,-122.301,47.6701,-122.301,0,-55,-55
1,0,0,116.978,116.978,0,0,3/6/18,11:35:35,0a:6d:6f:b8:94:5c,11:35:35,47.6693,-122.301,47.6693,-122.301,0,-59,-59
1,0,0,58.9187,58.9187,0,0,3/6/18,11:35:42,66:5f:6f:22:da:b1,11:35:42,47.6688,-122.301,47.6688,-122.301,0,-87,-87
1,0,0,53.4757,53.4757,0,0,3/6/18,11:35:49,3e:e0:57:c8:f0:55,11:35:49,47.6688,-122.301,47.6688,-122.301,0,-61,-61
2,0,0,54.7999,54.7999,0,0,3/6/18,11:35:54,96:ce:ca:31:5a:c4,11:35:54,47.6688,-122.301,47.6688,-122.301,0,-55,-53
1,0,0,66.5923,66.5923,0,0,3/6/18,7:40:33,00:80:92:c9:63:3d,7:40:33,47.6528,-122.306,47.6528,-122.306,0,-89,-89
1,0,0,205.51,205.51,0,0,3/6/18,7:40:46,f4:31:c3:7a:95:9d,7:40:46,47.6541,-122.305,47.6541,-122.305,0,-79,-79
9,0,0,212.489,212.489,0,0,3/6/18,7:40:52,b6:d5:8e:da:ef:f6,7:40:52,47.6541,-122.305,47.6541,-122.305,0,-66.1111,-63
2,26.1601,0,215.369,212.489,2,13.08,3/6/18,7:40:54,00:1f:1f:ee:03:dd,7:40:52,47.6542,-122.305,47.6541,-122.305,0,-90,-89
1,0,0,224.152,224.152,0,0,3/6/18,7:40:56,c4:85:08:81:06:23,7:40:56,47.6542,-122.305,47.6542,-122.305,0,-81,-81
2,0,0,235.947,235.947,0,0,3/6/18,7:40:57,f4:31:c3:22:82:46,7:40:57,47.6544,-122.305,47.6544,-122.305,0,-57,-57
3,1.30371,0.325927,221.131,237.994,3,0.43457,3/6/18,7:41:12,00:1e:8f:3b:7b:10,7:41:09,47.6553,-122.305,47.6552,-122.305,0,-87,-85
2,0,0,204.533,204.533,0,0,3/6/18,7:41:16,8c:85:90:1f:32:a9,7:41:16,47.6555,-122.305,47.6555,-122.305,0,-89,-89
1,0,0,187.264,187.264,0,0,3/6/18,7:41:24,b2:75:94:e3:65:f0,7:41:24,47.6556,-122.305,47.6556,-122.305,0,-77,-77
1,0,0,141.939,141.939,0,0,3/6/18,7:41:30,1a:09:79:2a:f4:42,7:41:30,47.656,-122.305,47.656,-122.305,0,-73,-73
1,0,0,60.3245,60.3245,0,0,3/6/18,7:41:41,2e:8d:76:dc:d3:7f,7:41:41,47.6567,-122.305,47.6567,-122.305,0,-53,-53
3,0,0,14.9174,14.9174,0,0,3/6/18,7:41:53,be:17:55:c4:5c:87,7:41:53,47.6574,-122.305,47.6574,-122.305,0,-65,-61
1,0,0,18.2272,18.2272,0,0,3/6/18,7:41:54,7e:06:a6:6d:fe:bd,7:41:54,47.6574,-122.305,47.6574,-122.305,0,-63,-63
1,0,0,21.8584,21.8584,0,0,3/6/18,7:41:59,da:a1:19:ff:e8:9c,7:41:59,47.6575,-122.305,47.6575,-122.305,0,-59,-59
1,0,0,21.8584,21.8584,0,0,3/6/18,7:41:59,da:a1:19:2d:84:38,7:41:59,47.6575,-122.305,47.6575,-122.305,0,-55,-55
1,0,0,22.3188,22.3188,0,0,3/6/18,7:42:01,a8:b8:6e:7c:d1:66,7:42:01,47.6575,-122.305,47.6575,-122.305,0,-63,-63
1,0,0,24.0992,24.0992,0,0,3/6/18,7:42:04,a8:b8:6e:61:20:a8,7:42:04,47.6575,-122.305,47.6575,-122.305,0,-67,-67
