ts;sensorid;series;gpslat;gpslon;gpsalt;speed;climb;track;gpsmode
2018-03-01 11:14:35;bus_m1;37;47.756911333;-122.240456000;23.87;13.787;;284.50;3
2018-03-01 11:14:36;bus_m1;37;47.756944500;-122.240634000;23.82;13.478;;286.30;3
2018-03-01 11:14:36;bus_m1;37;47.756944500;-122.240634000;23.82;13.478;;286.30;3
2018-03-01 11:14:37;bus_m1;37;47.756978167;-122.240803500;23.83;12.501;;287.60;3
2018-03-01 11:14:38;bus_m1;37;47.756978167;-122.240803500;23.83;12.501;;287.60;3
2018-03-01 11:14:38;bus_m1;37;47.757012833;-122.240964167;23.80;11.935;;287.70;3
2018-03-01 11:14:39;bus_m1;37;47.757012833;-122.240964167;23.80;11.935;;287.70;3
2018-03-01 11:14:39;bus_m1;37;47.757044667;-122.241114167;23.80;11.163;;287.30;3
2018-03-01 11:14:40;bus_m1;37;47.757044667;-122.241114167;23.80;11.163;;287.30;3
2018-03-01 11:14:40;bus_m1;37;47.757075667;-122.241253833;23.52;10.237;;287.30;3
2018-03-01 11:14:41;bus_m1;37;47.757075667;-122.241253833;23.52;10.237;;287.30;3
2018-03-01 11:14:41;bus_m1;37;47.757104667;-122.241376833;23.56;9.260;;287.00;3
2018-03-01 11:14:42;bus_m1;37;47.757104667;-122.241376833;23.56;9.260;;287.00;3
2018-03-01 11:14:42;bus_m1;37;47.757128833;-122.241486333;23.68;7.820;;286.40;3
2018-03-01 11:14:43;bus_m1;37;47.757128833;-122.241486333;23.68;7.820;;286.40;3
2018-03-01 11:14:43;bus_m1;37;47.757146167;-122.241578500;23.86;6.173;;287.30;3
2018-03-01 11:14:44;bus_m1;37;47.757146167;-122.241578500;23.86;6.173;;287.30;3
2018-03-01 11:14:44;bus_m1;37;47.757160333;-122.241643167;24.02;4.116;;292.20;3
2018-03-01 11:14:45;bus_m1;37;47.757175667;-122.241681667;23.79;2.058;;302.00;3
2018-03-01 11:14:45;bus_m1;37;47.757175667;-122.241681667;23.79;2.058;;302.00;3
2018-03-01 11:14:46;bus_m1;37;47.757183500;-122.241695333;23.88;0.772;;332.30;3
2018-03-01 11:14:46;bus_m1;37;47.757183500;-122.241695333;23.88;0.772;;332.30;3
2018-03-01 11:14:47;bus_m1;37;47.757187333;-122.241696333;23.80;0.720;;52.30;3
2018-03-01 11:14:47;bus_m1;37;47.757187333;-122.241696333;23.80;0.720;;52.30;3
2018-03-01 11:14:48;bus_m1;37;47.757189333;-122.241692833;23.61;0.720;;64.20;3
2018-03-01 11:14:48;bus_m1;37;47.757189333;-122.241692833;23.61;0.720;;64.20;3
2018-03-01 11:14:49;bus_m1;37;47.757191000;-122.241688833;23.38;0.566;;73.80;3
2018-03-01 11:14:49;bus_m1;37;47.757191000;-122.241688833;23.38;0.566;;73.80;3
2018-03-01 11:14:50;bus_m1;37;47.757188833;-122.241686167;22.92;0.463;;79.60;3
2018-03-01 11:14:50;bus_m1;37;47.757188833;-122.241686167;22.92;0.463;;79.60;3
2018-03-01 11:14:51;bus_m1;37;47.757187000;-122.241684500;22.76;0.360;;92.10;3
2018-03-01 11:14:51;bus_m1;37;47.757187000;-122.241684500;22.76;0.360;;92.10;3
2018-03-01 11:14:52;bus_m1;37;47.757186333;-122.241683667;22.57;0.412;;91.80;3
2018-03-01 11:14:52;bus_m1;37;47.757186333;-122.241683667;22.57;0.412;;91.80;3
2018-03-01 11:14:53;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;113.00;3
2018-03-01 11:14:54;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;113.00;3
2018-03-01 11:14:54;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;118.40;3
2018-03-01 11:14:55;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;118.40;3
2018-03-01 11:14:55;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;116.60;3
2018-03-01 11:14:56;bus_m1;37;47.757184667;-122.241682167;22.39;0.309;;116.60;3
2018-03-01 11:14:56;bus_m1;37;47.757184667;-122.241682167;22.39;0.257;;99.30;3
2018-03-01 11:14:57;bus_m1;37;47.757184667;-122.241682167;22.39;0.257;;99.30;3
2018-03-01 11:14:57;bus_m1;37;47.757184667;-122.241682167;22.39;0.154;;64.80;3
2018-03-01 11:14:58;bus_m1;37;47.757184667;-122.241682167;22.39;0.154;;64.80;3
2018-03-01 11:14:58;bus_m1;37;47.757184667;-122.241682167;22.39;0.360;;313.70;3
2018-03-01 11:14:59;bus_m1;37;47.757184667;-122.241682167;22.39;0.360;;313.70;3
2018-03-01 11:14:59;bus_m1;37;47.757184167;-122.241695833;22.25;1.338;;294.90;3
2018-03-01 11:15:00;bus_m1;37;47.757184167;-122.241695833;22.25;1.338;;294.90;3
2018-03-01 11:15:00;bus_m1;37;47.757188167;-122.241721667;22.19;2.264;;281.90;3
2018-03-01 11:15:01;bus_m1;37;47.757188167;-122.241721667;22.19;2.264;;281.90;3
2018-03-01 11:15:01;bus_m1;37;47.757190833;-122.241758833;22.20;3.035;;276.20;3
2018-03-01 11:15:02;bus_m1;37;47.757190667;-122.241808833;22.07;3.653;;270.50;3
2018-03-01 11:15:02;bus_m1;37;47.757190667;-122.241808833;22.07;3.653;;270.50;3
2018-03-01 11:15:03;bus_m1;37;47.757187833;-122.241862333;21.80;4.116;;269.00;3
2018-03-01 11:15:03;bus_m1;37;47.757187833;-122.241862333;21.80;4.116;;269.00;3
2018-03-01 11:15:04;bus_m1;37;47.757186667;-122.241920500;21.75;4.476;;270.00;3
2018-03-01 11:15:04;bus_m1;37;47.757186667;-122.241920500;21.75;4.476;;270.00;3
2018-03-01 11:15:05;bus_m1;37;47.757186333;-122.241986167;21.70;5.144;;273.10;3
2018-03-01 11:15:05;bus_m1;37;47.757186333;-122.241986167;21.70;5.144;;273.10;3
2018-03-01 11:15:06;bus_m1;37;47.757188500;-122.242057667;21.66;5.556;;276.50;3
2018-03-01 11:15:06;bus_m1;37;47.757188500;-122.242057667;21.66;5.556;;276.50;3
2018-03-01 11:15:07;bus_m1;37;47.757193167;-122.242131833;21.61;5.453;;278.10;3
2018-03-01 11:15:07;bus_m1;37;47.757193167;-122.242131833;21.61;5.453;;278.10;3
2018-03-01 11:15:08;bus_m1;37;47.757199500;-122.242203500;21.62;5.402;;280.60;3
2018-03-01 11:15:08;bus_m1;37;47.757199500;-122.242203500;21.62;5.402;;280.60;3
2018-03-01 11:15:09;bus_m1;37;47.757210500;-122.242279000;21.64;6.070;;284.60;3
2018-03-01 11:15:10;bus_m1;37;47.757210500;-122.242279000;21.64;6.070;;284.60;3
2018-03-01 11:15:10;bus_m1;37;47.757227833;-122.242360167;21.68;6.173;;284.20;3
2018-03-01 11:15:11;bus_m1;37;47.757227833;-122.242360167;21.68;6.173;;284.20;3
2018-03-01 11:15:11;bus_m1;37;47.757244000;-122.242439333;21.62;5.968;;283.80;3
2018-03-01 11:15:12;bus_m1;37;47.757244000;-122.242439333;21.62;5.968;;283.80;3
2018-03-01 11:15:12;bus_m1;37;47.757259333;-122.242514333;21.50;5.659;;284.40;3
2018-03-01 11:15:13;bus_m1;37;47.757259333;-122.242514333;21.50;5.659;;284.40;3
2018-03-01 11:15:13;bus_m1;37;47.757274167;-122.242583667;21.38;5.144;;284.20;3
2018-03-01 11:15:14;bus_m1;37;47.757274167;-122.242583667;21.38;5.144;;284.20;3
2018-03-01 11:15:14;bus_m1;37;47.757290833;-122.242647167;21.28;4.630;;285.80;3
2018-03-01 11:15:15;bus_m1;37;47.757290833;-122.242647167;21.28;4.630;;285.80;3
2018-03-01 11:15:15;bus_m1;37;47.757305500;-122.242703667;21.07;3.961;;284.10;3
2018-03-01 11:15:16;bus_m1;37;47.757305500;-122.242703667;21.07;3.961;;284.10;3
2018-03-01 11:15:16;bus_m1;37;47.757317500;-122.242749167;20.96;3.087;;283.40;3
2018-03-01 11:15:17;bus_m1;37;47.757317500;-122.242749167;20.96;3.087;;283.40;3
2018-03-01 11:15:17;bus_m1;37;47.757325667;-122.242783333;20.61;2.469;;282.70;3
2018-03-01 11:15:18;bus_m1;37;47.757325667;-122.242783333;20.61;2.469;;282.70;3
2018-03-01 11:15:18;bus_m1;37;47.757329667;-122.242810833;20.37;2.058;;285.10;3
2018-03-01 11:15:19;bus_m1;37;47.757336167;-122.242833000;20.20;1.698;;287.80;3
2018-03-01 11:15:19;bus_m1;37;47.757336167;-122.242833000;20.20;1.698;;287.80;3
2018-03-01 11:15:20;bus_m1;37;47.757342167;-122.242849167;19.89;1.132;;286.70;3
2018-03-01 11:15:20;bus_m1;37;47.757342167;-122.242849167;19.89;1.132;;286.70;3
2018-03-01 11:15:21;bus_m1;37;47.757345667;-122.242858500;19.51;0.772;;292.80;3
2018-03-01 11:15:21;bus_m1;37;47.757345667;-122.242858500;19.51;0.772;;292.80;3
2018-03-01 11:15:22;bus_m1;37;47.757348333;-122.242864333;19.35;0.257;;289.20;3
2018-03-01 11:15:22;bus_m1;37;47.757348333;-122.242864333;19.35;0.257;;289.20;3
2018-03-01 11:15:23;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:23;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:24;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:25;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:25;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:26;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:26;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;118.20;3
2018-03-01 11:15:27;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;118.20;3
2018-03-01 11:15:27;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:28;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:28;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:29;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:29;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:30;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:30;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:31;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:31;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:32;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:32;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:33;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:33;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:34;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:34;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:35;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:35;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:36;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:36;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:37;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:37;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:38;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:38;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:39;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:39;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:40;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:40;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:41;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:42;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:42;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:43;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:43;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:44;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:44;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:45;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:45;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:46;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:46;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:47;bus_m1;37;47.757348333;-122.242864333;19.35;0.051;;0.00;3
2018-03-01 11:15:47;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:48;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:48;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:49;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:49;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:50;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:50;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:51;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:51;bus_m1;37;47.757348333;-122.242864333;19.35;0.000;;0.00;3
2018-03-01 11:15:52;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:52;bus_m1;37;47.757348333;-122.242864333;19.35;0.103;;0.00;3
2018-03-01 11:15:53;bus_m1;37;47.757348333;-122.242864333;19.35;0.514;;281.70;3
2018-03-01 11:15:53;bus_m1;37;47.757348333;-122.242864333;19.35;0.514;;281.70;3
2018-03-01 11:15:54;bus_m1;37;47.757348333;-122.242864333;19.35;1.338;;280.70;3
2018-03-01 11:15:54;bus_m1;37;47.757348333;-122.242864333;19.35;1.338;;280.70;3
2018-03-01 11:15:55;bus_m1;37;47.757359667;-122.242898833;17.49;3.087;;277.00;3
2018-03-01 11:15:55;bus_m1;37;47.757359667;-122.242898833;17.49;3.087;;277.00;3
2018-03-01 11:15:56;bus_m1;37;47.757371167;-122.242950333;16.46;4.321;;279.60;3
2018-03-01 11:15:56;bus_m1;37;47.757371167;-122.242950333;16.46;4.321;;279.60;3
2018-03-01 11:15:58;bus_m1;37;47.757380500;-122.243013167;16.19;5.247;;281.80;3
2018-03-01 11:15:58;bus_m1;37;47.757391000;-122.243092333;16.07;5.402;;282.10;3
2018-03-01 11:15:59;bus_m1;37;47.757391000;-122.243092333;16.07;5.402;;282.10;3
2018-03-01 11:15:59;bus_m1;37;47.757403167;-122.243163667;15.58;4.939;;282.90;3
2018-03-01 11:16:00;bus_m1;37;47.757403167;-122.243163667;15.58;4.939;;282.90;3
2018-03-01 11:16:00;bus_m1;37;47.757414333;-122.243225667;15.06;4.218;;283.10;3
2018-03-01 11:16:01;bus_m1;37;47.757414333;-122.243225667;15.06;4.218;;283.10;3
2018-03-01 11:16:01;bus_m1;37;47.757422833;-122.243279500;15.13;3.807;;284.40;3
2018-03-01 11:16:02;bus_m1;37;47.757422833;-122.243279500;15.13;3.807;;284.40;3
2018-03-01 11:16:02;bus_m1;37;47.757431167;-122.243331500;15.13;3.910;;285.90;3
2018-03-01 11:16:03;bus_m1;37;47.757431167;-122.243331500;15.13;3.910;;285.90;3
2018-03-01 11:16:03;bus_m1;37;47.757439500;-122.243392667;14.75;4.733;;285.10;3
2018-03-01 11:16:04;bus_m1;37;47.757439500;-122.243392667;14.75;4.733;;285.10;3
2018-03-01 11:16:04;bus_m1;37;47.757449500;-122.243464833;14.73;5.865;;283.90;3
2018-03-01 11:16:05;bus_m1;37;47.757449500;-122.243464833;14.73;5.865;;283.90;3
2018-03-01 11:16:05;bus_m1;37;47.757459333;-122.243551333;14.48;6.996;;284.20;3
2018-03-01 11:16:06;bus_m1;37;47.757477167;-122.243649333;14.77;7.974;;285.50;3
2018-03-01 11:16:06;bus_m1;37;47.757477167;-122.243649333;14.77;7.974;;285.50;3
2018-03-01 11:16:07;bus_m1;37;47.757498667;-122.243760833;15.07;9.209;;286.80;3
2018-03-01 11:16:07;bus_m1;37;47.757498667;-122.243760833;15.07;9.209;;286.80;3
2018-03-01 11:16:08;bus_m1;37;47.757523333;-122.243883500;15.36;9.826;;286.40;3
2018-03-01 11:16:08;bus_m1;37;47.757523333;-122.243883500;15.36;9.826;;286.40;3
2018-03-01 11:16:09;bus_m1;37;47.757547167;-122.244014667;15.61;10.392;;283.90;3
2018-03-01 11:16:09;bus_m1;37;47.757547167;-122.244014667;15.61;10.392;;283.90;3
2018-03-01 11:16:10;bus_m1;37;47.757569167;-122.244153667;15.88;10.855;;282.90;3
2018-03-01 11:16:10;bus_m1;37;47.757569167;-122.244153667;15.88;10.855;;282.90;3
2018-03-01 11:16:11;bus_m1;37;47.757590667;-122.244298667;16.07;11.421;;281.80;3
2018-03-01 11:16:12;bus_m1;37;47.757590667;-122.244298667;16.07;11.421;;281.80;3
2018-03-01 11:16:12;bus_m1;37;47.757611833;-122.244450167;16.30;11.626;;281.90;3
2018-03-01 11:16:13;bus_m1;37;47.757611833;-122.244450167;16.30;11.626;;281.90;3
2018-03-01 11:16:13;bus_m1;37;47.757633833;-122.244606333;16.55;12.089;;282.00;3
2018-03-01 11:16:14;bus_m1;37;47.757633833;-122.244606333;16.55;12.089;;282.00;3
2018-03-01 11:16:14;bus_m1;37;47.757657333;-122.244767333;16.81;12.398;;282.70;3
2018-03-01 11:16:15;bus_m1;37;47.757657333;-122.244767333;16.81;12.398;;282.70;3
2018-03-01 11:16:15;bus_m1;37;47.757682500;-122.244932000;17.01;12.655;;283.20;3
2018-03-01 11:16:16;bus_m1;37;47.757682500;-122.244932000;17.01;12.655;;283.20;3
2018-03-01 11:16:16;bus_m1;37;47.757708833;-122.245099333;17.17;12.861;;283.20;3
2018-03-01 11:16:17;bus_m1;37;47.757708833;-122.245099333;17.17;12.861;;283.20;3
2018-03-01 11:16:17;bus_m1;37;47.757736000;-122.245269333;17.31;13.221;;283.50;3
2018-03-01 11:16:18;bus_m1;37;47.757736000;-122.245269333;17.31;13.221;;283.50;3
2018-03-01 11:16:18;bus_m1;37;47.757764167;-122.245445167;17.40;13.736;;283.10;3
2018-03-01 11:16:19;bus_m1;37;47.757764167;-122.245445167;17.40;13.736;;283.10;3
2018-03-01 11:16:19;bus_m1;37;47.757793333;-122.245625167;17.51;13.787;;283.40;3
2018-03-01 11:16:20;bus_m1;37;47.757793333;-122.245625167;17.51;13.787;;283.40;3
2018-03-01 11:16:20;bus_m1;37;47.757824000;-122.245807667;17.60;13.941;;283.80;3
2018-03-01 11:16:21;bus_m1;37;47.757855167;-122.245989833;17.72;13.993;;283.60;3
2018-03-01 11:16:21;bus_m1;37;47.757855167;-122.245989833;17.72;13.993;;283.60;3
2018-03-01 11:16:22;bus_m1;37;47.757886000;-122.246174167;17.82;14.147;;283.40;3
2018-03-01 11:16:22;bus_m1;37;47.757886000;-122.246174167;17.82;14.147;;283.40;3
2018-03-01 11:16:23;bus_m1;37;47.757916167;-122.246359500;17.88;14.250;;283.40;3
2018-03-01 11:16:23;bus_m1;37;47.757916167;-122.246359500;17.88;14.250;;283.40;3
2018-03-01 11:16:24;bus_m1;37;47.757945833;-122.246545667;17.98;14.250;;282.70;3
2018-03-01 11:16:24;bus_m1;37;47.757945833;-122.246545667;17.98;14.250;;282.70;3
2018-03-01 11:16:25;bus_m1;37;47.757974833;-122.246733167;18.08;14.250;;282.60;3
2018-03-01 11:16:25;bus_m1;37;47.757974833;-122.246733167;18.08;14.250;;282.60;3
2018-03-01 11:16:26;bus_m1;37;47.758003500;-122.246919667;18.13;14.353;;283.10;3
2018-03-01 11:16:26;bus_m1;37;47.758003500;-122.246919667;18.13;14.353;;283.10;3
2018-03-01 11:16:27;bus_m1;37;47.758032167;-122.247107500;18.21;14.302;;282.70;3
2018-03-01 11:16:28;bus_m1;37;47.758032167;-122.247107500;18.21;14.302;;282.70;3
2018-03-01 11:16:28;bus_m1;37;47.758061000;-122.247294333;18.33;14.250;;282.70;3
2018-03-01 11:16:29;bus_m1;37;47.758061000;-122.247294333;18.33;14.250;;282.70;3
2018-03-01 11:16:29;bus_m1;37;47.758091500;-122.247478833;18.48;14.096;;283.50;3
2018-03-01 11:16:30;bus_m1;37;47.758091500;-122.247478833;18.48;14.096;;283.50;3
2018-03-01 11:16:30;bus_m1;37;47.758121833;-122.247661000;18.64;13.993;;283.80;3
2018-03-01 11:16:31;bus_m1;37;47.758121833;-122.247661000;18.64;13.993;;283.80;3
2018-03-01 11:16:31;bus_m1;37;47.758152333;-122.247839167;18.79;13.684;;283.60;3
2018-03-01 11:16:32;bus_m1;37;47.758152333;-122.247839167;18.79;13.684;;283.60;3
2018-03-01 11:16:32;bus_m1;37;47.758182167;-122.248013000;18.90;13.221;;283.70;3
2018-03-01 11:16:33;bus_m1;37;47.758182167;-122.248013000;18.90;13.221;;283.70;3
2018-03-01 11:16:33;bus_m1;37;47.758210667;-122.248181833;18.97;12.655;;284.30;3
2018-03-01 11:16:34;bus_m1;37;47.758210667;-122.248181833;18.97;12.655;;284.30;3
2018-03-01 11:16:34;bus_m1;37;47.758238167;-122.248339833;19.08;11.678;;284.10;3
2018-03-01 11:16:35;bus_m1;37;47.758238167;-122.248339833;19.08;11.678;;284.10;3
2018-03-01 11:16:35;bus_m1;37;47.758263667;-122.248486500;19.21;10.752;;284.10;3
2018-03-01 11:16:36;bus_m1;37;47.758263667;-122.248486500;19.21;10.752;;284.10;3
2018-03-01 11:16:36;bus_m1;37;47.758286333;-122.248620333;19.32;9.929;;283.30;3
2018-03-01 11:16:37;bus_m1;37;47.758306000;-122.248742667;19.42;8.951;;282.10;3
2018-03-01 11:16:37;bus_m1;37;47.758306000;-122.248742667;19.42;8.951;;282.10;3
2018-03-01 11:16:38;bus_m1;37;47.758322000;-122.248849333;19.59;7.768;;281.00;3
2018-03-01 11:16:38;bus_m1;37;47.758322000;-122.248849333;19.59;7.768;;281.00;3
2018-03-01 11:16:39;bus_m1;37;47.758333833;-122.248942667;19.71;6.842;;281.70;3
2018-03-01 11:16:39;bus_m1;37;47.758333833;-122.248942667;19.71;6.842;;281.70;3
2018-03-01 11:16:40;bus_m1;37;47.758344167;-122.249027333;19.83;6.533;;280.90;3
2018-03-01 11:16:40;bus_m1;37;47.758344167;-122.249027333;19.83;6.533;;280.90;3
2018-03-01 11:16:41;bus_m1;37;47.758354000;-122.249106500;19.95;6.276;;279.40;3
2018-03-01 11:16:41;bus_m1;37;47.758354000;-122.249106500;19.95;6.276;;279.40;3
2018-03-01 11:16:42;bus_m1;37;47.758362167;-122.249185000;20.09;6.225;;277.70;3
2018-03-01 11:16:42;bus_m1;37;47.758362167;-122.249185000;20.09;6.225;;277.70;3
2018-03-01 11:16:43;bus_m1;37;47.758367500;-122.249267667;20.21;6.636;;275.00;3
2018-03-01 11:16:44;bus_m1;37;47.758367500;-122.249267667;20.21;6.636;;275.00;3
2018-03-01 11:16:44;bus_m1;37;47.758373333;-122.249361833;20.30;7.820;;275.80;3
2018-03-01 11:16:45;bus_m1;37;47.758373333;-122.249361833;20.30;7.820;;275.80;3
2018-03-01 11:16:45;bus_m1;37;47.758381000;-122.249469500;20.40;8.540;;276.50;3
2018-03-01 11:16:46;bus_m1;37;47.758381000;-122.249469500;20.40;8.540;;276.50;3
2018-03-01 11:16:46;bus_m1;37;47.758387333;-122.249585333;20.54;9.106;;276.70;3
2018-03-01 11:16:47;bus_m1;37;47.758387333;-122.249585333;20.54;9.106;;276.70;3
2018-03-01 11:16:47;bus_m1;37;47.758395500;-122.249714167;20.64;10.083;;276.90;3
2018-03-01 11:16:48;bus_m1;37;47.758395500;-122.249714167;20.64;10.083;;276.90;3
2018-03-01 11:16:48;bus_m1;37;47.758403500;-122.249855667;20.75;10.906;;276.90;3
2018-03-01 11:16:49;bus_m1;37;47.758403500;-122.249855667;20.75;10.906;;276.90;3
2018-03-01 11:16:49;bus_m1;37;47.758412167;-122.250003833;20.78;11.575;;276.40;3
2018-03-01 11:16:50;bus_m1;37;47.758412167;-122.250003833;20.78;11.575;;276.40;3
2018-03-01 11:16:50;bus_m1;37;47.758416167;-122.250163500;20.65;12.038;;276.30;3
2018-03-01 11:16:51;bus_m1;37;47.758416167;-122.250163500;20.65;12.038;;276.30;3
2018-03-01 11:16:51;bus_m1;37;47.758425333;-122.250330333;20.76;12.707;;276.30;3
2018-03-01 11:16:52;bus_m1;37;47.758436833;-122.250501167;20.86;12.964;;276.90;3
2018-03-01 11:16:52;bus_m1;37;47.758436833;-122.250501167;20.86;12.964;;276.90;3
2018-03-01 11:16:53;bus_m1;37;47.758451333;-122.250676000;20.95;13.427;;277.80;3
2018-03-01 11:16:53;bus_m1;37;47.758451333;-122.250676000;20.95;13.427;;277.80;3
2018-03-01 11:16:54;bus_m1;37;47.758467500;-122.250856667;21.02;13.684;;277.80;3
2018-03-01 11:16:54;bus_m1;37;47.758467500;-122.250856667;21.02;13.684;;277.80;3
2018-03-01 11:16:55;bus_m1;37;47.758483833;-122.251042000;21.07;13.839;;277.40;3
2018-03-01 11:16:55;bus_m1;37;47.758483833;-122.251042000;21.07;13.839;;277.40;3
2018-03-01 11:16:56;bus_m1;37;47.758498333;-122.251230333;21.13;14.199;;277.30;3
2018-03-01 11:16:56;bus_m1;37;47.758498333;-122.251230333;21.13;14.199;;277.30;3
2018-03-01 11:16:57;bus_m1;37;47.758514333;-122.251424833;21.24;14.456;;277.50;3
2018-03-01 11:16:57;bus_m1;37;47.758514333;-122.251424833;21.24;14.456;;277.50;3
2018-03-01 11:16:58;bus_m1;37;47.758532000;-122.251619833;21.31;14.456;;278.10;3
2018-03-01 11:16:58;bus_m1;37;47.758532000;-122.251619833;21.31;14.456;;278.10;3
2018-03-01 11:16:59;bus_m1;37;47.758549333;-122.251813500;21.32;14.559;;277.50;3
2018-03-01 11:17:00;bus_m1;37;47.758549333;-122.251813500;21.32;14.559;;277.50;3
2018-03-01 11:17:00;bus_m1;37;47.758566667;-122.252009000;21.32;14.610;;277.70;3
2018-03-01 11:17:01;bus_m1;37;47.758566667;-122.252009000;21.32;14.610;;277.70;3
2018-03-01 11:17:01;bus_m1;37;47.758585333;-122.252205333;21.28;14.765;;278.30;3
2018-03-01 11:17:02;bus_m1;37;47.758585333;-122.252205333;21.28;14.765;;278.30;3
2018-03-01 11:17:02;bus_m1;37;47.758606000;-122.252404000;21.01;14.816;;278.20;3
